,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
2865,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20.0,5.0,44,No
2866,EPX,Travel Agency,Online,Cancellation Plan,38,PHILIPPINES,12.0,0.0,36,No
2867,TST,Travel Agency,Offline,Travel Cruise Protect,29,THAILAND,30.0,10.5,43,No
2868,C2B,Airlines,Online,Silver Plan,124,SINGAPORE,33.5,8.38,49,No
2869,JZI,Airlines,Online,Basic Plan,32,INDIA,35.0,12.25,33,No
2870,C2B,Airlines,Online,Silver Plan,20,SINGAPORE,72.0,18.0,26,No
2871,EPX,Travel Agency,Online,Cancellation Plan,100,INDONESIA,21.0,0.0,47,No
2872,TST,Travel Agency,Offline,Travel Cruise Protect,13,THAILAND,30.0,10.5,70,No
2873,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,VIET NAM,33.0,0.0,51,No
2874,EPX,Travel Agency,Online,Cancellation Plan,1,UNITED STATES,26.0,0.0,59,No
2875,EPX,Travel Agency,Online,Cancellation Plan,74,PHILIPPINES,12.0,0.0,36,No
2876,EPX,Travel Agency,Online,Cancellation Plan,65,MALAYSIA,31.0,0.0,36,No
2877,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,161.0,40.25,32,No
2878,JZI,Airlines,Online,Basic Plan,53,SRI LANKA,50.0,17.5,34,No
2879,EPX,Travel Agency,Online,Cancellation Plan,94,INDONESIA,24.0,0.0,42,No
2880,EPX,Travel Agency,Online,Cancellation Plan,12,CHINA,33.0,0.0,36,No
2881,JZI,Airlines,Online,Basic Plan,3,VIET NAM,18.0,6.3,33,No
2882,JZI,Airlines,Online,Basic Plan,7,MALAYSIA,18.0,6.3,69,No
2883,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,CAMBODIA,20.0,0.0,36,No
2884,KML,Travel Agency,Online,Value Plan,14,UNITED KINGDOM,75.0,28.5,48,No
2885,RAB,Airlines,Online,Value Plan,10,BRUNEI DARUSSALAM,15.0,6.0,38,No
2886,EPX,Travel Agency,Online,Cancellation Plan,83,"KOREA, REPUBLIC OF",19.0,0.0,28,No
2887,JZI,Airlines,Online,Basic Plan,5,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,34,No
2888,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,187.85,46.96,38,No
2889,EPX,Travel Agency,Online,Cancellation Plan,21,"KOREA, REPUBLIC OF",14.0,0.0,38,No
2890,EPX,Travel Agency,Online,Cancellation Plan,19,INDIA,37.0,0.0,36,No
2891,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,INDONESIA,20.0,0.0,29,No
2892,EPX,Travel Agency,Online,Cancellation Plan,5,PHILIPPINES,12.0,0.0,50,No
2893,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,MALAYSIA,20.0,0.0,44,No
2894,EPX,Travel Agency,Online,Cancellation Plan,16,INDIA,37.0,0.0,36,No
2895,JZI,Airlines,Online,Basic Plan,5,HONG KONG,22.0,7.7,55,No
2896,JZI,Airlines,Online,Basic Plan,18,CHINA,40.0,14.0,57,No
2897,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,MALAYSIA,20.0,0.0,43,No
2898,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,CAMBODIA,20.0,0.0,36,No
2899,EPX,Travel Agency,Online,Cancellation Plan,11,VIET NAM,10.0,0.0,34,No
2900,C2B,Airlines,Online,Annual Silver Plan,380,SINGAPORE,252.85,63.21,34,No
2901,EPX,Travel Agency,Online,Cancellation Plan,28,JAPAN,30.0,0.0,36,No
2902,EPX,Travel Agency,Online,Cancellation Plan,30,THAILAND,10.0,0.0,54,No
2903,EPX,Travel Agency,Online,Cancellation Plan,22,COSTA RICA,80.0,0.0,24,No
2904,LWC,Travel Agency,Online,Annual Travel Protect Gold,433,UNITED STATES,256.2,166.53,47,No
2905,EPX,Travel Agency,Online,Cancellation Plan,68,JAPAN,24.0,0.0,36,No
2906,C2B,Airlines,Online,Silver Plan,75,SINGAPORE,74.4,18.6,25,No
2907,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,114,AUSTRALIA,0.0,47.52,49,No
2908,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,118,SOUTH AFRICA,69.3,41.58,50,Yes
2909,EPX,Travel Agency,Online,Cancellation Plan,162,ITALY,60.0,0.0,36,No
2910,JZI,Airlines,Online,Basic Plan,46,CHINA,0.0,14.0,53,No
2911,JZI,Airlines,Online,Basic Plan,5,HONG KONG,22.0,7.7,67,No
2912,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,FRANCE,110.0,0.0,36,Yes
2913,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,10.0,0.0,35,No
2914,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,MALAYSIA,19.8,11.88,45,No
2915,C2B,Airlines,Online,Silver Plan,149,SINGAPORE,47.5,11.88,29,No
2916,C2B,Airlines,Online,Silver Plan,44,SINGAPORE,71.0,17.75,37,No
2917,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,THAILAND,22.0,0.0,36,No
2918,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,JAPAN,39.6,23.76,54,No
2919,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MYANMAR,26.0,0.0,42,No
2920,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,141,NEW ZEALAND,128.7,77.22,38,No
2921,EPX,Travel Agency,Online,Cancellation Plan,15,SINGAPORE,27.0,0.0,36,No
2922,EPX,Travel Agency,Online,Cancellation Plan,5,INDONESIA,14.0,0.0,36,No
2923,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,17.55,4.39,34,No
2924,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,21.0,5.25,37,No
2925,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,THAILAND,29.7,17.82,46,No
2926,EPX,Travel Agency,Online,Cancellation Plan,112,CHINA,50.0,0.0,36,No
2927,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,INDIA,59.0,0.0,36,No
2928,JZI,Airlines,Online,Basic Plan,5,THAILAND,-22.0,7.7,54,No
2929,EPX,Travel Agency,Online,2 way Comprehensive Plan,138,"KOREA, REPUBLIC OF",56.0,0.0,36,No
2930,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,HONG KONG,83.0,0.0,36,No
2931,JZI,Airlines,Online,Basic Plan,17,THAILAND,33.0,11.55,37,No
2932,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,10.0,0.0,32,No
2933,EPX,Travel Agency,Online,Cancellation Plan,3,VIET NAM,22.0,0.0,36,No
2934,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,154,NORWAY,0.0,35.64,31,No
2935,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,45.0,11.25,63,No
2936,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,"TAIWAN, PROVINCE OF CHINA",42.0,0.0,36,No
2937,JZI,Airlines,Online,Basic Plan,93,"KOREA, REPUBLIC OF",40.0,14.0,25,No
2938,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,MALAYSIA,29.7,17.82,29,No
2939,TST,Travel Agency,Offline,Travel Cruise Protect,17,MALAYSIA,30.0,10.5,58,Yes
2940,EPX,Travel Agency,Online,Cancellation Plan,13,MALAYSIA,10.0,0.0,36,No
2941,EPX,Travel Agency,Online,Cancellation Plan,138,ETHIOPIA,0.0,0.0,36,No
2942,EPX,Travel Agency,Online,Cancellation Plan,230,CROATIA,80.0,0.0,36,No
2943,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,AUSTRALIA,69.3,41.58,26,No
2944,EPX,Travel Agency,Online,Cancellation Plan,13,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,63,No
2945,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,39,No
2946,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,UNITED KINGDOM,112.0,0.0,36,No
2947,C2B,Airlines,Online,Silver Plan,25,SINGAPORE,22.5,5.63,34,No
2948,EPX,Travel Agency,Online,Cancellation Plan,7,INDIA,47.0,0.0,36,No
2949,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,SOUTH AFRICA,49.5,29.7,31,No
2950,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,PHILIPPINES,20.0,0.0,36,No
2951,EPX,Travel Agency,Online,Cancellation Plan,100,FINLAND,80.0,0.0,36,No
2952,EPX,Travel Agency,Online,Cancellation Plan,52,"KOREA, REPUBLIC OF",11.0,0.0,36,No
2953,EPX,Travel Agency,Online,Cancellation Plan,160,NEPAL,25.0,0.0,36,No
2954,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,MALAYSIA,20.0,0.0,35,No
2955,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,AUSTRALIA,59.4,35.64,26,No
2956,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,10.0,0.0,36,No
2957,EPX,Travel Agency,Online,Cancellation Plan,7,PHILIPPINES,13.0,0.0,58,No
2958,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,29.5,7.38,29,No
2959,EPX,Travel Agency,Online,2 way Comprehensive Plan,263,HONG KONG,48.0,0.0,36,No
2960,EPX,Travel Agency,Online,Cancellation Plan,58,UNITED STATES,0.0,0.0,30,No
2961,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,FRANCE,19.8,11.88,53,No
2962,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,MALAYSIA,20.0,0.0,46,No
2963,EPX,Travel Agency,Online,1 way Comprehensive Plan,23,JAPAN,27.0,0.0,35,No
2965,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,CHINA,20.0,0.0,35,No
2966,C2B,Airlines,Online,Annual Silver Plan,377,SINGAPORE,161.0,40.25,59,No
2967,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,VIET NAM,71.0,0.0,36,No
2968,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,MALAYSIA,19.8,11.88,60,No
2969,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,CANADA,45.0,0.0,45,No
2970,EPX,Travel Agency,Online,Cancellation Plan,72,RUSSIAN FEDERATION,13.0,0.0,36,No
2971,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,16.0,4.0,63,No
2972,JZI,Airlines,Online,Value Plan,12,JAPAN,45.0,15.75,27,No
2973,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,122,NEW ZEALAND,39.6,23.76,47,No
2974,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,THAILAND,43.0,0.0,35,No
2975,EPX,Travel Agency,Online,2 way Comprehensive Plan,328,THAILAND,20.0,0.0,36,No
2976,JZI,Airlines,Online,Basic Plan,13,INDONESIA,33.0,11.55,48,No
2977,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,IRELAND,0.0,23.76,31,No
2978,EPX,Travel Agency,Online,Cancellation Plan,22,UNITED STATES,10.0,0.0,58,No
2979,EPX,Travel Agency,Online,Cancellation Plan,23,THAILAND,41.0,0.0,35,No
2980,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,THAILAND,28.0,0.0,32,No
2981,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,CHINA,49.0,0.0,49,No
2982,EPX,Travel Agency,Online,Cancellation Plan,7,VIET NAM,11.0,0.0,36,No
2983,JZI,Airlines,Online,Basic Plan,38,CHINA,44.0,15.4,25,No
2984,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,AUSTRALIA,53.0,0.0,36,No
2985,EPX,Travel Agency,Online,Cancellation Plan,48,FRANCE,67.0,0.0,36,No
2986,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,JAPAN,54.0,0.0,36,No
2987,EPX,Travel Agency,Online,Cancellation Plan,59,SPAIN,65.0,0.0,36,No
2988,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,CHINA,30.0,0.0,36,No
2989,EPX,Travel Agency,Online,Cancellation Plan,3,VIET NAM,10.0,0.0,36,No
2990,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,27,AUSTRALIA,39.6,23.76,59,No
2991,EPX,Travel Agency,Online,Cancellation Plan,30,UNITED STATES,80.0,0.0,34,No
2992,EPX,Travel Agency,Online,2 way Comprehensive Plan,94,GERMANY,70.0,0.0,36,No
2993,EPX,Travel Agency,Online,Cancellation Plan,31,THAILAND,18.0,0.0,36,No
2994,JZI,Airlines,Online,Basic Plan,33,INDONESIA,22.0,7.7,42,No
2995,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,NEW ZEALAND,49.5,29.7,27,No
2996,JZI,Airlines,Online,Basic Plan,59,MALAYSIA,22.0,7.7,78,No
2997,JZI,Airlines,Online,Basic Plan,18,THAILAND,22.0,7.7,49,No
2998,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,ITALY,87.0,0.0,36,No
2999,EPX,Travel Agency,Online,Cancellation Plan,35,MALAYSIA,10.0,0.0,32,No
3000,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,20.0,0.0,36,No
3001,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,AUSTRALIA,138.6,83.16,44,No
3002,C2B,Airlines,Online,Bronze Plan,213,SINGAPORE,340.8,85.2,24,No
3003,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,JAPAN,0.0,0.0,36,No
3004,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,116,SPAIN,0.0,11.88,31,No
3005,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,JAPAN,19.8,11.88,31,No
3006,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,VIET NAM,40.0,0.0,35,No
3007,TTW,Travel Agency,Offline,Individual Comprehensive Plan,402,SINGAPORE,97.0,0.0,31,No
3008,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,THAILAND,20.0,0.0,36,No
3009,JZI,Airlines,Online,Basic Plan,61,PHILIPPINES,42.0,14.7,54,No
3010,C2B,Airlines,Online,Annual Silver Plan,380,SINGAPORE,161.0,40.25,27,Yes
3011,KML,Travel Agency,Online,Value Plan,27,INDONESIA,22.0,8.36,48,No
3012,JZI,Airlines,Online,Value Plan,16,JAPAN,45.0,15.75,29,No
3013,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,HONG KONG,45.0,0.0,36,No
3014,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,MALAYSIA,20.0,0.0,36,No
3015,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,23.0,0.0,36,No
3016,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,48,NETHERLANDS,19.8,11.88,31,No
3017,JZI,Airlines,Online,Basic Plan,1,CHINA,22.0,7.7,54,No
3018,EPX,Travel Agency,Online,Cancellation Plan,20,HONG KONG,10.0,0.0,46,No
3019,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,80,AUSTRALIA,79.2,47.52,31,No
3020,EPX,Travel Agency,Online,1 way Comprehensive Plan,18,MALAYSIA,20.0,0.0,39,No
3021,EPX,Travel Agency,Online,1 way Comprehensive Plan,32,JAPAN,44.0,0.0,36,No
3022,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,CHINA,45.0,0.0,28,No
3023,EPX,Travel Agency,Online,1 way Comprehensive Plan,69,THAILAND,20.0,0.0,43,No
3024,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,HONG KONG,36.0,0.0,28,No
3025,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,39.6,23.76,63,No
3026,EPX,Travel Agency,Online,Cancellation Plan,7,THAILAND,18.0,0.0,36,No
3027,EPX,Travel Agency,Online,Cancellation Plan,25,INDIA,21.0,0.0,36,No
3028,EPX,Travel Agency,Online,2 way Comprehensive Plan,109,UNITED KINGDOM,112.0,0.0,36,No
3029,EPX,Travel Agency,Online,Cancellation Plan,40,MYANMAR,14.0,0.0,36,No
3030,SSI,Airlines,Online,Ticket Protector,75,SINGAPORE,10.04,2.81,48,No
3031,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,AUSTRALIA,59.4,35.64,44,No
3032,EPX,Travel Agency,Online,Cancellation Plan,75,AUSTRALIA,27.0,0.0,36,No
3033,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,239.5,59.88,32,No
3034,EPX,Travel Agency,Online,Cancellation Plan,6,MALAYSIA,12.0,0.0,30,No
3035,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,52,CANADA,49.5,29.7,30,No
3036,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,NEW ZEALAND,89.1,53.46,43,No
3037,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,27,AUSTRALIA,0.0,23.76,29,No
3038,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,PHILIPPINES,21.0,0.0,36,No
3039,EPX,Travel Agency,Online,Cancellation Plan,31,SWITZERLAND,80.0,0.0,36,No
3040,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,"TAIWAN, PROVINCE OF CHINA",34.0,0.0,36,No
3041,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,0.0,5.94,54,No
3042,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,13,UNITED KINGDOM,72.75,47.29,37,No
3043,JZI,Airlines,Online,Basic Plan,101,CHINA,26.0,9.1,70,No
3044,EPX,Travel Agency,Online,Cancellation Plan,24,SINGAPORE,10.0,0.0,25,No
3045,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,SINGAPORE,74.0,0.0,36,No
3046,EPX,Travel Agency,Online,Cancellation Plan,207,CROATIA,74.0,0.0,36,No
3047,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,INDIA,20.0,0.0,36,No
3048,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,19.0,0.0,36,No
3049,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,PHILIPPINES,68.0,0.0,36,No
3050,EPX,Travel Agency,Online,Cancellation Plan,68,PHILIPPINES,15.0,0.0,36,No
3051,EPX,Travel Agency,Online,Cancellation Plan,30,JAPAN,80.0,0.0,36,No
3052,EPX,Travel Agency,Online,Cancellation Plan,25,THAILAND,10.0,0.0,24,No
3053,EPX,Travel Agency,Online,Cancellation Plan,8,JAPAN,80.0,0.0,36,No
3054,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,CHINA,20.0,0.0,36,No
3055,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,GERMANY,91.0,0.0,36,No
3056,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.0,4.0,51,No
3057,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,112,THAILAND,-39.6,23.76,28,No
3058,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,18.0,4.5,35,Yes
3059,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,PHILIPPINES,59.4,35.64,31,No
3060,EPX,Travel Agency,Online,Cancellation Plan,9,INDONESIA,10.0,0.0,25,No
3061,EPX,Travel Agency,Online,Cancellation Plan,7,THAILAND,23.0,0.0,36,No
3062,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,16.0,4.0,31,No
3063,EPX,Travel Agency,Online,Cancellation Plan,83,"KOREA, REPUBLIC OF",128.0,0.0,69,No
3064,EPX,Travel Agency,Online,Cancellation Plan,79,MYANMAR,10.0,0.0,28,No
3065,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,VIET NAM,33.0,0.0,36,Yes
3066,EPX,Travel Agency,Online,Cancellation Plan,67,MALAYSIA,15.0,0.0,36,No
3067,JZI,Airlines,Online,Value Plan,16,INDIA,69.0,24.15,48,No
3068,EPX,Travel Agency,Online,Cancellation Plan,22,INDONESIA,15.0,0.0,36,No
3069,JZI,Airlines,Online,Value Plan,85,JORDAN,49.0,17.15,43,No
3070,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,MALAYSIA,29.7,17.82,33,No
3071,EPX,Travel Agency,Online,Cancellation Plan,126,UNITED STATES,11.0,0.0,51,No
3072,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,79,JAPAN,0.0,35.64,41,No
3073,EPX,Travel Agency,Online,Cancellation Plan,278,CANADA,62.0,0.0,32,No
3074,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,AUSTRALIA,79.2,47.52,42,No
3075,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,AUSTRALIA,49.5,29.7,39,No
3076,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,VIET NAM,20.0,0.0,35,No
3077,EPX,Travel Agency,Online,Cancellation Plan,10,"KOREA, REPUBLIC OF",80.0,0.0,36,No
3078,EPX,Travel Agency,Online,Cancellation Plan,13,CHINA,17.0,0.0,36,No
3079,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,62.0,15.5,42,No
3080,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,CHINA,32.0,0.0,36,No
3081,EPX,Travel Agency,Online,Cancellation Plan,3,PHILIPPINES,19.0,0.0,31,No
3082,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,35.25,8.81,27,No
3083,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,27,No
3084,EPX,Travel Agency,Online,Cancellation Plan,39,HONG KONG,15.0,0.0,36,No
3085,EPX,Travel Agency,Online,Cancellation Plan,100,MALDIVES,26.0,0.0,36,No
3086,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,"TAIWAN, PROVINCE OF CHINA",62.0,0.0,49,No
3087,EPX,Travel Agency,Online,Cancellation Plan,12,JAPAN,0.0,0.0,25,No
3088,EPX,Travel Agency,Online,1 way Comprehensive Plan,12,SINGAPORE,20.0,0.0,36,No
3089,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,33,PORTUGAL,39.6,23.76,33,No
3090,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,UNITED STATES,53.0,0.0,30,No
3091,EPX,Travel Agency,Online,Cancellation Plan,12,PHILIPPINES,10.0,0.0,36,No
3092,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,12.0,0.0,36,No
3093,EPX,Travel Agency,Online,Cancellation Plan,2,MYANMAR,11.0,0.0,36,No
3094,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,THAILAND,0.0,23.76,41,No
3095,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,56.0,0.0,36,No
3096,EPX,Travel Agency,Online,Cancellation Plan,2,"KOREA, REPUBLIC OF",38.0,0.0,36,No
3097,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,JAPAN,39.0,0.0,36,No
3098,EPX,Travel Agency,Online,Cancellation Plan,81,SINGAPORE,28.0,0.0,36,No
3099,EPX,Travel Agency,Online,2 way Comprehensive Plan,71,UNITED KINGDOM,112.0,0.0,36,No
3100,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,22.5,5.63,61,No
3101,JZI,Airlines,Online,Basic Plan,6,INDONESIA,18.0,6.3,61,No
3102,EPX,Travel Agency,Online,Cancellation Plan,2,THAILAND,51.0,0.0,27,No
3103,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CAMBODIA,32.0,0.0,36,No
3104,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,SINGAPORE,48.0,0.0,36,No
3105,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,THAILAND,25.0,0.0,59,No
3106,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,18.5,4.63,30,No
3107,CCR,Travel Agency,Offline,Premier Plan,249,THAILAND,58.0,19.14,63,No
3108,EPX,Travel Agency,Online,Cancellation Plan,44,AUSTRALIA,42.0,0.0,36,No
3109,EPX,Travel Agency,Online,Cancellation Plan,119,THAILAND,10.0,0.0,21,No
3110,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,AUSTRALIA,39.6,23.76,31,No
3111,EPX,Travel Agency,Online,2 way Comprehensive Plan,65,JAPAN,50.0,0.0,36,No
3112,EPX,Travel Agency,Online,Cancellation Plan,28,HONG KONG,10.0,0.0,54,No
3113,EPX,Travel Agency,Online,1 way Comprehensive Plan,28,CHINA,20.0,0.0,36,No
3114,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,AUSTRALIA,49.5,29.7,31,No
3115,JZI,Airlines,Online,Basic Plan,19,INDONESIA,18.0,6.3,52,No
3116,EPX,Travel Agency,Online,Cancellation Plan,2,VIET NAM,11.0,0.0,43,No
3117,RAB,Airlines,Online,Value Plan,254,BRUNEI DARUSSALAM,23.0,9.2,46,No
3118,EPX,Travel Agency,Online,2 way Comprehensive Plan,111,PHILIPPINES,25.0,0.0,36,No
3119,EPX,Travel Agency,Online,Cancellation Plan,16,MALAYSIA,10.0,0.0,29,No
3120,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,THAILAND,66.0,0.0,36,No
3121,EPX,Travel Agency,Online,2 way Comprehensive Plan,152,INDONESIA,24.0,0.0,40,No
3122,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,ITALY,178.2,106.92,64,No
3123,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,FRANCE,81.0,0.0,36,No
3124,C2B,Airlines,Online,Silver Plan,77,SINGAPORE,43.55,10.89,25,No
3125,EPX,Travel Agency,Online,Cancellation Plan,27,THAILAND,26.0,0.0,36,No
3126,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,SINGAPORE,22.0,0.0,47,No
3127,EPX,Travel Agency,Online,Cancellation Plan,92,INDONESIA,20.0,0.0,36,No
3128,JZI,Airlines,Online,Basic Plan,9,PHILIPPINES,30.0,10.5,37,No
3129,JZI,Airlines,Online,Basic Plan,8,INDONESIA,18.0,6.3,25,No
3130,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,THAILAND,20.0,0.0,36,No
3131,EPX,Travel Agency,Online,Cancellation Plan,84,HONG KONG,15.0,0.0,36,No
3132,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,27.0,6.75,53,No
3133,C2B,Airlines,Online,Annual Gold Plan,419,SINGAPORE,278.85,69.71,22,No
3134,SSI,Airlines,Online,Ticket Protector,20,SINGAPORE,0.71,0.2,48,No
3135,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,JAPAN,42.0,0.0,36,No
3136,EPX,Travel Agency,Online,Cancellation Plan,36,INDIA,25.0,0.0,36,No
3137,EPX,Travel Agency,Online,Cancellation Plan,101,INDIA,26.0,0.0,36,No
3138,JZI,Airlines,Online,Basic Plan,39,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,28,No
3139,JZI,Airlines,Online,Basic Plan,67,CHINA,35.0,12.25,45,No
3140,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,ITALY,112.0,0.0,36,No
3141,EPX,Travel Agency,Online,Cancellation Plan,41,MALAYSIA,10.0,0.0,36,No
3142,JZI,Airlines,Online,Basic Plan,5,INDONESIA,18.0,6.3,60,No
3143,EPX,Travel Agency,Online,Cancellation Plan,28,"TAIWAN, PROVINCE OF CHINA",25.0,0.0,36,No
3144,EPX,Travel Agency,Online,Cancellation Plan,43,JAPAN,39.0,0.0,35,No
3145,EPX,Travel Agency,Online,Cancellation Plan,9,SINGAPORE,33.0,0.0,36,No
3146,EPX,Travel Agency,Online,2 way Comprehensive Plan,122,MALAYSIA,20.0,0.0,36,No
3147,EPX,Travel Agency,Online,Cancellation Plan,11,THAILAND,24.0,0.0,36,No
3148,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,27,JAPAN,0.0,29.7,48,No
